variant,scenario,simulation,source_asset,trades,final_balance,total_return,cagr,max_drawdown,winrate,profit_factor,avg_trade,worst_trade,best_trade,ruined
stable_default,black_swan_slow_decay,0,ETH,199,7711.4002446819195,-0.22885997553180804,-0.050649356786459765,0.6064163870762872,0.40703517587939697,0.9867424861838306,-0.0002893843721829379,-0.1924753851890633,0.16114994268644708,False
simple_long_continuation,black_swan_slow_decay,0,ETH,232,5869.850361314084,-0.4130149638685916,-0.10107096947934058,0.6582486888254482,0.3922413793103448,0.9404655950303477,-0.001294628038513389,-0.1924753851890633,0.16114994268644708,False
stable_default,black_swan_slow_decay,1,BTC,201,16550.999728794563,0.6550999728794562,0.10602475213173501,0.4451576356677477,0.4975124378109453,1.1809482045085828,0.003708105042836814,-0.26835608831378116,0.14480022522625774,False
simple_long_continuation,black_swan_slow_decay,1,BTC,242,10584.139106542287,0.05841391065422874,0.011419000037639737,0.6754932451715581,0.45041322314049587,1.059584647337956,0.0012205194128347653,-0.26835608831378116,0.14480022522625774,False
stable_default,black_swan_slow_decay,2,BTC,243,17962.8138735974,0.7962813873597399,0.12428100695947486,0.3168737722536522,0.4609053497942387,1.1867460888957588,0.003465761347721919,-0.2011026258650265,0.1828659151908319,False
simple_long_continuation,black_swan_slow_decay,2,BTC,281,10608.177890013765,0.060817789001376577,0.011878011846503389,0.3962004942078502,0.4128113879003559,1.0412374686725527,0.000781691897300404,-0.2011026258650265,0.1828659151908319,False
stable_default,black_swan_slow_decay,3,ETH,212,38184.77200366765,2.8184772003667646,0.3073083658486908,0.13321647831599004,0.5283018867924528,1.8399178898884274,0.01329882565724597,-0.11224512458848415,0.19174370021491235,False
simple_long_continuation,black_swan_slow_decay,3,ETH,247,37976.932762646364,2.7976932762646363,0.3058821246054346,0.17488054260954955,0.4979757085020243,1.6855758482363008,0.011330231235765254,-0.11224512458848415,0.19174370021491235,False
stable_default,black_swan_slow_decay,4,ETH,198,10359.676018322652,0.03596760183226522,0.007092205605053525,0.49054146047411396,0.41919191919191917,1.0439752590121845,0.0009386596887356238,-0.13153568430213083,0.2220950086661765,False
simple_long_continuation,black_swan_slow_decay,4,ETH,240,6225.5903100370115,-0.37744096899629886,-0.09043004240731078,0.5532664108680323,0.3958333333333333,0.946828451517347,-0.00115658528489871,-0.13153568430213083,0.2220950086661765,False
stable_default,black_swan_slow_decay,5,BTC,214,7975.771311609689,-0.20242286883903104,-0.04422748241431462,0.6108319958750555,0.4532710280373832,0.9994578309203399,-1.1097052868467024e-05,-0.18016897200487775,0.12314346726948208,False
simple_long_continuation,black_swan_slow_decay,5,BTC,276,7948.050823953025,-0.20519491760469744,-0.04489278210226422,0.629944762883023,0.4384057971014493,1.0035675648019546,6.838189923297513e-05,-0.18016897200487775,0.12314346726948208,False
stable_default,black_swan_slow_decay,6,BTC,239,25572.52741356312,1.557252741356312,0.20657613350117598,0.24892225020144032,0.502092050209205,1.4089915548583858,0.006526584138316269,-0.10121765764257269,0.1445029858735018,False
simple_long_continuation,black_swan_slow_decay,6,BTC,282,22392.913156401028,1.2392913156401026,0.1749573954797401,0.27230268717007255,0.475177304964539,1.266329396978967,0.004418698522344262,-0.10121765764257269,0.1445029858735018,False
stable_default,black_swan_slow_decay,7,BTC,240,11342.93282974265,0.1342932829742649,0.02552221383755593,0.3413212356394607,0.43333333333333335,1.0332181719918399,0.0007002982878668139,-0.1432290702124046,0.23590460708036134,False
simple_long_continuation,black_swan_slow_decay,7,BTC,279,11978.73981489628,0.19787398148962798,0.03676953311288522,0.375483944664294,0.4229390681003584,1.0435356511371592,0.0008690987046723962,-0.1432290702124046,0.23590460708036134,False
stable_default,black_swan_slow_decay,8,ETH,210,6190.663407319386,-0.38093365926806133,-0.09145291708825132,0.6752125130188115,0.4380952380952381,0.9567789001222053,-0.0009308554190776147,-0.2530791136593077,0.22012416061388365,False
simple_long_continuation,black_swan_slow_decay,8,ETH,244,2431.39142705796,-0.756860857294204,-0.24634779137434115,0.8443226701629974,0.38524590163934425,0.8029997645821095,-0.004452485880785364,-0.2530791136593077,0.22012416061388365,False
stable_default,black_swan_slow_decay,9,BTC,220,19507.149407996996,0.9507149407996995,0.14298034459811348,0.38391169082353016,0.4636363636363636,1.2602758023247576,0.004797038864945762,-0.1449131774479647,0.26072988470894365,False
simple_long_continuation,black_swan_slow_decay,9,BTC,272,12135.0239749433,0.21350239749432998,0.03946082828003439,0.6263356470468577,0.4227941176470588,1.09223675831573,0.0016936995015320452,-0.1449131774479647,0.26072988470894365,False
stable_default,black_swan_slow_decay,10,ETH,192,16315.058879249475,0.6315058879249476,0.10285325441925774,0.470841325748935,0.4635416666666667,1.172880231148578,0.003554999172623382,-0.11919586409038384,0.25783318256471854,False
simple_long_continuation,black_swan_slow_decay,10,ETH,228,10435.04383883311,0.043504383883310904,0.00855330196467241,0.6061736247909102,0.4342105263157895,1.0442701747064844,0.0009195798990086363,-0.12698190222808448,0.25783318256471854,False
stable_default,black_swan_slow_decay,11,ETH,208,7155.7069199451125,-0.2844293080054887,-0.06474398730814046,0.49230117832245934,0.44711538461538464,0.9722719093778551,-0.0005733510287958183,-0.14866370780705562,0.16254724429114253,False
simple_long_continuation,black_swan_slow_decay,11,ETH,254,3466.9021839561055,-0.6533097816043895,-0.19092586478228524,0.6690202568042752,0.41338582677165353,0.8523314726687894,-0.00309884811732413,-0.14866370780705562,0.16254724429114253,False
stable_default,black_swan_slow_decay,12,BTC,239,17402.05601260856,0.7402056012608558,0.11717218037843224,0.20892661315259986,0.4393305439330544,1.1485232365235258,0.003097094565944996,-0.1972103032657005,0.20267433952288805,False
simple_long_continuation,black_swan_slow_decay,12,BTC,286,8778.758173596081,-0.12212418264039193,-0.025713651929067938,0.5387600418595879,0.3986013986013986,0.9818188404492244,-0.00039932496853530095,-0.1972103032657005,0.20267433952288805,False
stable_default,black_swan_slow_decay,13,ETH,180,23129.53988686602,1.3129539886866017,0.1825878118431623,0.3167395991954576,0.5,1.3890626240967976,0.007597468032224093,-0.2448297137022575,0.15169799742862838,False
simple_long_continuation,black_swan_slow_decay,13,ETH,210,14435.458638083164,0.4435458638083165,0.07618297505788085,0.5068895583591926,0.44285714285714284,1.1373629818145432,0.0028383651975172333,-0.2448297137022575,0.15169799742862838,False
stable_default,black_swan_slow_decay,14,BTC,236,27019.08413128068,1.7019084131280682,0.21992779016191788,0.45875990164109437,0.5127118644067796,1.447780722305729,0.0074438821589951215,-0.10781678483655033,0.16392867741556447,False
simple_long_continuation,black_swan_slow_decay,14,BTC,288,20293.26536350006,1.029326536350006,0.15204750281222346,0.5353217075828524,0.4618055555555556,1.2349109496833892,0.004040771189982992,-0.10781678483655033,0.16392867741556447,False
stable_default,black_swan_slow_decay,15,BTC,230,25699.706534550012,1.5699706534550013,0.20777387931130953,0.4780014830259377,0.46956521739130436,1.4172801341533445,0.007207181263351631,-0.09425017795062486,0.27932117701100473,False
simple_long_continuation,black_swan_slow_decay,15,BTC,269,24943.476289233353,1.4943476289233355,0.2005808060321499,0.5334970901691078,0.44609665427509293,1.3466848104164146,0.006020202712232931,-0.09425017795062486,0.27932117701100473,False
stable_default,black_swan_slow_decay,16,ETH,186,12889.407279104844,0.2889407279104843,0.052074730068726094,0.44469843788775054,0.4838709677419355,1.1131825999726934,0.0022466183219275408,-0.1289281995843688,0.13712549702344545,False
simple_long_continuation,black_swan_slow_decay,16,ETH,219,8668.469392181752,-0.13315306078182476,-0.028174066865686243,0.5570629252452732,0.45662100456621,1.0124974228916415,0.000256063157641064,-0.1289281995843688,0.13712549702344545,False
stable_default,black_swan_slow_decay,17,ETH,201,18576.08491101059,0.8576084911010589,0.13185511419026152,0.3416159750163138,0.47761194029850745,1.2295789003081263,0.004289124542038147,-0.16923780255534485,0.14830649818252778,False
simple_long_continuation,black_swan_slow_decay,17,ETH,223,17094.528916888965,0.7094528916888965,0.11319546251522161,0.39998323786065304,0.45739910313901344,1.1765629156779185,0.003258499279623396,-0.16923780255534485,0.14830649818252778,False
stable_default,black_swan_slow_decay,18,BTC,221,12574.389183792024,0.2574389183792023,0.04688114890160611,0.3799810532284661,0.4298642533936652,1.083525516584563,0.001766143291974204,-0.17932271127087085,0.2059439469139037,False
simple_long_continuation,black_swan_slow_decay,18,BTC,266,5215.412816038331,-0.47845871839616694,-0.12207434968193775,0.5528884684834392,0.39097744360902253,0.9426428870852298,-0.0012272424987295795,-0.17932271127087085,0.2059439469139037,False
stable_default,black_swan_slow_decay,19,ETH,223,27687.934262467224,1.7687934262467224,0.2259086545210569,0.24515441824060058,0.5336322869955157,1.434063649865777,0.007931809086308162,-0.15233708767648796,0.2346737349355547,False
simple_long_continuation,black_swan_slow_decay,19,ETH,259,20105.300724177498,1.0105300724177497,0.1499054032920557,0.3830395894907721,0.49034749034749037,1.2016439522699525,0.003926221733930759,-0.20689439378201252,0.2346737349355547,False
